city,arrondissement,price,area,rooms,bathrooms,url
marrakech,Hay Mabrouka,1018500.0,97.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7916984/luxueux-appartement-f4-2-fa%C3%A7ades-%C3%A0-hay-mabrouka
marrakech,Hay Mabrouka,594000.0,27.0,1.0,1.0,https://www.mubawab.ma/fr/pa/7885599/espace-commercial-ideal-a-vendre
marrakech,Hay Mabrouka,780000.0,78.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7674127/magnifique-appartement-t3-surface-78m%C2%B2-%C3%A0-mabrouka
marrakech,Guéliz,1250000.0,156.0,3.0,2.0,https://www.mubawab.ma/fr/a/7945003/massira-1-bloc-b
marrakech,Guéliz,1650000.0,64.0,1.0,1.0,https://www.mubawab.ma/fr/pa/7915641/superbe-appartement-%C3%A0-vendre-%C3%A0-gu%C3%A9liz-superficie-64-m%C2%B2
marrakech,Route Casablanca,1240000.0,96.0,2.0,2.0,https://www.mubawab.ma/fr/a/7827309/vente-jolie-appartement-2-chambre-vide-96-m%C3%A8tre
marrakech,Hivernage,2055000.0,83.0,1.0,1.0,https://www.mubawab.ma/fr/pa/7906282/bel-appartement-%C3%A0-vendre-%C3%A0-hivernage-1-belle-chambre
marrakech,Guéliz,1711000.0,88.0,2.0,1.0,https://www.mubawab.ma/fr/pa/7915642/vente-d-un-bel-appartement-%C3%A0-gu%C3%A9liz-2-chambres
marrakech,Guéliz,1980000.0,220.0,3.0,2.0,https://www.mubawab.ma/fr/a/7927177/duplex-avec-beaux-volumes-%C3%A0-vendre-plein-gu%C3%A9liz
marrakech,Guéliz,1648500.0,77.0,2.0,1.0,https://www.mubawab.ma/fr/pa/7915643/superbe-appartement-%C3%A0-vendre-%C3%A0-gu%C3%A9liz-2-chambre
marrakech,Guéliz,1550000.0,60.0,1.0,1.0,https://www.mubawab.ma/fr/pa/7915667/appartement-en-vente-%C3%A0-gu%C3%A9liz-1-chambre
marrakech,Hivernage,2152500.0,61.0,1.0,1.0,https://www.mubawab.ma/fr/pa/7906277/vente-d-un-bel-appartement-%C3%A0-hivernage-1-chambre
marrakech,Guéliz,797300.0,67.0,2.0,1.0,https://www.mubawab.ma/fr/pa/7152704/appartement-de-67m%C2%B2-en-vente-
marrakech,Guéliz,1154300.0,97.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7152701/appartement-de-97m%C2%B2-en-vente-amiral-immobilier
marrakech,Guéliz,1332800.0,112.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7152700/appartement-de-112m%C2%B2-en-vente-amiral-immobilier
marrakech,Hivernage,1837500.0,52.0,1.0,1.0,https://www.mubawab.ma/fr/pa/7906276/bel-appartement-%C3%A0-vendre-%C3%A0-hivernage-1-belle-chambre
marrakech,Guéliz,1450000.0,56.0,1.0,1.0,https://www.mubawab.ma/fr/pa/7915664/vente-d-un-appartement-%C3%A0-gu%C3%A9liz-1-chambre
marrakech,Agdal,1350000.0,68.0,1.0,1.0,https://www.mubawab.ma/fr/pa/7302547/appartement-de-68m%C2%B2-en-vente-r%C3%A9sidence-riad-garden
marrakech,,,,,,https://immoexpo.avito.ma/ar/reservez-ticket/?utm_campaign=IMMO_EXPO_2024&utm_source=Mubawab&utm_medium=Display&utm_content=FR_native_ad&utm_term=none
marrakech,Samlalia,557000.0,46.0,1.0,1.0,https://www.mubawab.ma/fr/pa/7837804/superbe-appartement-%C3%A0-vendre-%C3%A0-samlalia-superficie-46-m%C2%B2
marrakech,Guéliz,1579500.0,117.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7662106/appartement-premium-%C3%A0-vendre-%C3%A0-jnane-el-ali-gu%C3%A8liz
marrakech,,,,,,https://www.mubawab.ma/fr/p/3858/locaux-commerciaux-et-plateaux-bureaux
marrakech,Guéliz,1176000.0,98.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7708910/appartement-de-83m%C2%B2-%C3%A0-vendre-jnane-el-ali-gu%C3%A8liz
marrakech,Guéliz,1625000.0,63.0,1.0,1.0,https://www.mubawab.ma/fr/pa/7915638/appartement-%C3%A0-vendre-%C3%A0-gu%C3%A9liz-1-chambre
marrakech,Guéliz,784000.0,49.0,1.0,1.0,https://www.mubawab.ma/fr/pa/7699416/appartement-%C3%A0-vendre-jnane-el-ali-gu%C3%A8liz
marrakech,Guéliz,1261500.0,87.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7662108/appartement-%C3%A0-vendre-jnane-el-ali-gu%C3%A8liz
marrakech,Guéliz,928000.0,64.0,2.0,1.0,https://www.mubawab.ma/fr/pa/7710255/bel-appartement-%C3%A0-vendre-%C3%A0-gu%C3%A8liz-superficie-64m%C2%B2
marrakech,Guéliz,2520000.0,105.0,3.0,2.0,https://www.mubawab.ma/fr/a/7944801/duplex-sur-plan-au-c%C5%93ur-de-gu%C3%A9liz
marrakech,Guéliz,1975000.0,79.0,2.0,1.0,https://www.mubawab.ma/fr/a/7944800/app-luxe-sur-plan-au-centre-de-gu%C3%A9liz
marrakech,Guéliz,1416000.0,59.0,1.0,1.0,https://www.mubawab.ma/fr/a/7944797/app-standing-sur-plan-c%C5%93ur-de-gu%C3%A9liz
marrakech,Guéliz,960000.0,40.0,1.0,1.0,https://www.mubawab.ma/fr/a/7923162/appt-standing-sur-plan-march%C3%A9-aux-fleurs
marrakech,Guéliz,1475000.0,118.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7661781/appartement-de-121m%C2%B2-en-vente-jnane-el-ali-gu%C3%A8liz
marrakech,Hay Alfadl,940000.0,80.0,2.0,2.0,https://www.mubawab.ma/fr/a/7939796/superbe-appartement-%C3%A0-vendre-%C3%A0-hay-izdihar-2-belles-chambres-antenne-parabolique-et-porte-blind%C3%A9e
marrakech,Samlalia,500000.0,40.0,1.0,1.0,https://www.mubawab.ma/fr/pa/7798633/superbe-appartement-%C3%A0-vendre-%C3%A0-samlalia-1-belle-chambre
marrakech,Azzouzia,850000.0,107.0,2.0,2.0,https://www.mubawab.ma/fr/a/7921337/vend-appartement-%C3%A0-azzouzia-superficie-107-m%C2%B2-antenne-parabolique-et-porte-blind%C3%A9e
marrakech,Samlalia,575000.0,46.0,1.0,1.0,https://www.mubawab.ma/fr/pa/7798638/vend-appartement-%C3%A0-samlalia-surface-de-46-m%C2%B2
marrakech,Ennakhil (Palmeraie),1250000.0,92.0,2.0,2.0,https://www.mubawab.ma/fr/a/7944086/palmeraie-appartement-de-qualit%C3%A9-avec-terrasse
marrakech,Izdihar,700000.0,70.0,2.0,2.0,https://www.mubawab.ma/fr/a/7917400/appartement-%C3%A0-l-achat-%C3%A0-izdihar-2-chambres-agr%C3%A9ables
marrakech,Guéliz,1600000.0,62.0,1.0,1.0,https://www.mubawab.ma/fr/pa/7915634/vente-d-un-bel-appartement-%C3%A0-gu%C3%A9liz-1-chambre
marrakech,Guéliz,1754000.0,71.0,1.0,1.0,https://www.mubawab.ma/fr/pa/7915631/vente-d-un-bel-appartement-%C3%A0-gu%C3%A9liz-surface-totale-65-m%C2%B2
marrakech,Agdal,2000000.0,127.0,3.0,2.0,https://www.mubawab.ma/fr/a/7919362/appartement-vide-%C3%A0-vendre-vue-piscine-collective-agdal
marrakech,Samlalia,1600000.0,114.0,3.0,2.0,https://www.mubawab.ma/fr/a/7944822/joli-appartement-3-chambres-%C3%A0-vendre-semlalia
marrakech,Hivernage,2922000.0,121.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7909528/vente-d-un-bel-appartement-%C3%A0-hivernage-surface-de-121-m%C2%B2
tanger,Tanger City Center,1494000.0,65.0,1.0,1.0,https://www.mubawab.ma/fr/pa/7596460/bel-appartement-%C3%A0-vendre-%C3%A0-view-tower-superficie-65-m%C2%B2
tanger,Aharrarine,250000.0,61.0,2.0,1.0,https://www.mubawab.ma/fr/pa/7591922/appartement-de-62m%C2%B2-en-vente-r%C3%A9sidence-al-alia-garden
tanger,Tanja Balia,936000.0,78.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7676261/vente-d-un-bel-appartement-%C3%A0-tanja-balia-superficie-78-m%C2%B2
tanger,,,,,,https://immoexpo.avito.ma/ar/reservez-ticket/?utm_campaign=IMMO_EXPO_2024&utm_source=Mubawab&utm_medium=Display&utm_content=FR_native_ad&utm_term=none
tanger,Castilla,1760000.0,182.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7360903/appartement-de-182-m%C2%B2-%C3%A0-r%C3%A9sidence-assalam-tanger
tanger,,,,,,https://www.mubawab.ma/fr/p/3861/tanja-balia-pool-residences
tanger,Centre,2440000.0,121.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7784356/appartement-en-vente-en-centre-superficie-121-m%C2%B2
tanger,Malabata,1995500.0,91.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7875135/malabata-hills-appartement-haut-standing-91-m%C2%B2
tanger,Malabata,1609000.0,87.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7875130/malabata-hills-appartement-haut-standing-87-m%C2%B2
tanger,Mesnana,1176000.0,112.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7371721/appartement-de-112m%C2%B2-en-vente-les-jardins-de-mesnana-golf
tanger,Mesnana,1207500.0,115.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7371711/appartement-de-115m%C2%B2-en-vente-les-jardins-de-mesnana-golf
tanger,Tanja Balia,1500000.0,125.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7676273/vend-appartement-%C3%A0-tanja-balia-surface-de-125-m%C2%B2
tanger,Mesnana,380000.0,49.0,1.0,1.0,https://www.mubawab.ma/fr/a/7944573/tr%C3%A8s-bel-appartement-%C3%A0-vendre
tanger,Tanger City Center,2040000.0,93.0,2.0,2.0,https://www.mubawab.ma/fr/a/7940794/appartement-2-chambre-93m2-malabata
tanger,Centre,2000000.0,125.0,4.0,2.0,https://www.mubawab.ma/fr/a/7939778/perfect-apartment-for-sale-with-magnificent-view
tanger,Manar,2800000.0,384.0,6.0,3.0,https://www.mubawab.ma/fr/a/7939449/appartement-128-m%C2%B2-3-%C3%A9tages-terrasse-sur-la-plage
tanger,Centre,3200000.0,192.0,4.0,2.0,https://www.mubawab.ma/fr/a/7936544/appartement-%C3%A0-vendre-iberia
tanger,Administratif,1300000.0,127.0,4.0,2.0,https://www.mubawab.ma/fr/a/7920066/appart-%C3%A0-vendre-127-m%C2%B2-au-centre-ville-tanger
tanger,Hanaa 1,2000000.0,160.0,3.0,2.0,https://www.mubawab.ma/fr/a/7901860/appartement-duplex-2-mdh-avec-meubles
tanger,Malabata,1380000.0,100.0,2.0,2.0,https://www.mubawab.ma/fr/pa/6774556/residence-ferm%C3%A9e-vue-degag%C3%A9e-sur-montagne-piscine-100m%C2%B2
tanger,Centre,2385000.0,115.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7784363/superbe-appartement-%C3%A0-vendre-en-centre-3-chambres
tanger,Tanger City Center,2180000.0,88.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7596444/vend-appartement-%C3%A0-view-tower-surface-totale-88-m%C2%B2
tanger,Mesnana,1207500.0,115.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7898947/appartement-%C3%A0-l-achat-%C3%A0-mesnana-3-chambres-agr%C3%A9ables
tanger,,,,,,https://immoexpo.avito.ma/ar/reservez-ticket/?utm_campaign=IMMO_EXPO_2024&utm_source=Mubawab&utm_medium=Display&utm_content=FR_native_ad&utm_term=none
tanger,Mesnana,1176000.0,112.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7867407/superbe-appartement-%C3%A0-vendre-%C3%A0-mesnana-superficie-112-m%C2%B2
tanger,Mesnana,1239000.0,118.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7867406/bel-appartement-%C3%A0-vendre-%C3%A0-mesnana-surface-totale-118-m%C2%B2
tanger,,,,,,https://www.mubawab.ma/fr/p/3861/tanja-balia-pool-residences
tanger,Tanja Balia,1680000.0,140.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7837644/superbe-appartement-%C3%A0-vendre-%C3%A0-tanja-balia-surface-de-140-m%C2%B2
tanger,Malabata,1380000.0,100.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7598588/residence-ferm%C3%A9e-vue-degag%C3%A9e-sur-montagne-piscine-100m%C2%B2
tanger,Tanja Balia,1125000.0,90.0,2.0,2.0,https://www.mubawab.ma/fr/a/7772397/appartements-de-standing-%C3%A0-vendre-%C3%A0-tanja-balia-tanger
tanger,Centre,2385000.0,115.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7784355/vente-d-un-bel-appartement-en-centre-surface-de-115-m%C2%B2
tanger,Castilla,1430000.0,144.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7360920/appartement-de-144-m%C2%B2-en-vente-r%C3%A9sidence-assalam
tanger,Tanger City Center,1422000.0,76.0,2.0,2.0,https://www.mubawab.ma/fr/a/7269894/appartement-haut-standing-%C3%A0-vendre-pr%C3%A9s-gare-tgv
tanger,Iberie,2100000.0,184.0,4.0,2.0,https://www.mubawab.ma/fr/a/7846882/vente-d%E2%80%99un-magnifique-duplex-de-184-m%C2%B2
tanger,Souani,680000.0,80.0,2.0,1.0,https://www.mubawab.ma/fr/a/7837425/appartements-et-duplex-vue-sur-mer-ibn-battouta
tanger,Marjane,600000.0,82.0,2.0,1.0,https://www.mubawab.ma/fr/a/7764890/appartement-%C3%A0-l-achat-%C3%A0-marjane-1-pi%C3%A8ce-meubl%C3%A9-
tanger,Aouama Gharbia,8000.0,135.0,2.0,2.0,https://www.mubawab.ma/fr/a/7764261/immeuble-r3-de-135-m2
tanger,Castilla,2200000.0,205.0,4.0,2.0,https://www.mubawab.ma/fr/a/7716974/spacieux-appartement-de-4-chambres-situ%C3%A9-au-centre-de-tanger
tanger,Tanja Balia,1368000.0,114.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7837643/superbe-appartement-%C3%A0-vendre-%C3%A0-tanja-balia-3-belles-chambres
tanger,Tanja Balia,996000.0,83.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7676263/appartement-%C3%A0-l-achat-%C3%A0-tanja-balia-2-chambres-agr%C3%A9ables
tanger,Mesnana,1097000.0,110.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7867405/vente-d-un-bel-appartement-%C3%A0-mesnana-3-belles-chambres
tanger,Mesnana,1107000.0,111.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7867403/vend-appartement-%C3%A0-mesnana-3-chambres-agr%C3%A9ables
tanger,Mesnana,867350.0,83.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7605814/appartement-de-83m%C2%B2-en-vente-les-jardins-de-mesnana-golf
tanger,Mesnana,867350.0,83.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7371723/appartement-de-83m%C2%B2-en-vente-les-jardins-de-mesnana-golf
tanger,Mesnana,1239000.0,118.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7371718/appartement-de-118m%C2%B2-en-vente-les-jardins-de-mesnana-golf
tanger,Mesnana,1097000.0,110.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7371712/appartement-de-110m%C2%B2-en-vente-les-jardins-de-mesnana-golf
tanger,,,,,,https://immoexpo.avito.ma/ar/reservez-ticket/?utm_campaign=IMMO_EXPO_2024&utm_source=Mubawab&utm_medium=Display&utm_content=FR_native_ad&utm_term=none
tanger,Mesnana,1107000.0,111.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7371709/appartement-de-111m%C2%B2-en-vente-les-jardins-de-mesnana-golf
tanger,Tanja Balia,1368000.0,114.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7676270/bel-appartement-%C3%A0-vendre-%C3%A0-tanja-balia-3-belles-chambres
tanger,,,,,,https://www.mubawab.ma/fr/p/3576/les-jardins-de-mesnana-golf
tanger,Malabata,1656300.0,124.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7874974/malabata-hills-appartement-haut-standing-124-m%C2%B2
tanger,Malabata,2184300.0,179.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7875022/malabata-hills-appartement-haut-standing-179-m%C2%B2
tanger,Centre,2970000.0,151.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7784365/appartement-%C3%A0-vendre-en-centre-3-chambres-agr%C3%A9ables
tanger,Centre,2980000.0,142.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7784358/superbe-appartement-%C3%A0-vendre-en-centre-superficie-142-m%C2%B2
tanger,Centre,2440000.0,121.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7784364/vend-appartement-en-centre-3-belles-chambres
tanger,Malabata,1380000.0,100.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7598587/bel-appartement-%C3%A0-vendre-%C3%A0-malabata
tanger,Castilla,1620000.0,158.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7360912/appartement-de-158-m%C2%B2-%C3%A0-r%C3%A9sidence-assalam
tanger,Malabata,2177500.0,91.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7875140/malabata-hills-appart-haut-standing-91-m%C2%B2-vue-mer
tanger,Malabata,1768000.0,91.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7875122/malabata-hills-appartement-haut-standing-91-m%C2%B2
tanger,Aharrarine,640000.0,76.0,3.0,2.0,https://www.mubawab.ma/fr/a/7945023/bel-apprt-%C3%A0-vendre-3-ch-balcon-2-wc-assenceur
tanger,Tanja Balia,1416000.0,118.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7676271/appartement-en-vente-%C3%A0-tanja-balia-3-chambres
tanger,Tanja Balia,1020000.0,85.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7676264/vente-d-un-bel-appartement-%C3%A0-tanja-balia-surface-totale-85-m%C2%B2
tanger,Hay Hassani,680000.0,84.0,3.0,1.0,https://www.mubawab.ma/fr/a/7945008/superbe-appartement-%C3%A0-vendre-%C3%A0-hay-hassani-surface-de-84-m%C2%B2-avec-ascenseur
tanger,Malabata,1565600.0,87.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7875121/malabata-hills-appartement-haut-standing-87-m%C2%B2
tanger,Tanger City Center,1494000.0,46.0,1.0,1.0,https://www.mubawab.ma/fr/pa/7596462/bel-appartement-%C3%A0-vendre-%C3%A0-view-tower-une-chambre
tanger,Tanger City Center,2180000.0,88.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7596455/appartement-en-vente-%C3%A0-view-tower-2-belles-chambres
tanger,Tanja Balia,3020000.0,151.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7676272/appartement-en-vente-%C3%A0-malabata-hills
tanger,,,,,,https://immoexpo.avito.ma/ar/reservez-ticket/?utm_campaign=IMMO_EXPO_2024&utm_source=Mubawab&utm_medium=Display&utm_content=FR_native_ad&utm_term=none
tanger,Tanja Balia,1656000.0,138.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7676274/vente-d-un-bel-appartement-%C3%A0-tanja-balia-surface-de-138-m%C2%B2
tanger,Centre,3000000.0,145.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7784359/vente-d-un-bel-appartement-en-centre-surface-de-145-m%C2%B2
tanger,,,,,,https://www.mubawab.ma/fr/p/3861/tanja-balia-pool-residences
tanger,Malabata,1380000.0,100.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7598590/appartement-sans-vis-%C3%A0-vis-avec-piscine-100m%C2%B2
tanger,Route Nationale Assilah (N1),1632000.0,135.0,3.0,2.0,https://www.mubawab.ma/fr/a/7395917/appartement-et-duplex-%C3%A0-vendre-d%C3%A9claration-100-
tanger,Sania,1850000.0,110.0,2.0,2.0,https://www.mubawab.ma/fr/a/7781369/acheter-votre-appartement-a-tanger
tanger,Administratif,2800000.0,155.0,3.0,3.0,https://www.mubawab.ma/fr/a/7792127/appartement-avec-3-chambres-a-vendre
tanger,Tanja Balia,1200000.0,100.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7676268/vente-d-un-bel-appartement-%C3%A0-tanja-balia-3-chambres
tanger,Tanja Balia,804000.0,67.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7676260/superbe-appartement-%C3%A0-vendre-%C3%A0-tanja-balia-2-chambres
tanger,Tanja Balia,972000.0,81.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7676262/vente-d-un-bel-appartement-%C3%A0-tanja-balia-surface-totale-81-m%C2%B2
tanger,Marjane,850000.0,80.0,2.0,1.0,https://www.mubawab.ma/fr/a/7943074/apprtement-a-vendre-tanger
tanger,Malabata,1768000.0,91.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7875026/malabata-hills-appartement-haut-standing-91-m%C2%B2
tanger,Centre,2300000.0,210.0,3.0,2.0,https://www.mubawab.ma/fr/a/7944837/grand-et-bel-appartement-au-prix-interessant
tanger,Malabata,2184300.0,182.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7875025/malabata-hills-appartement-haut-standing-182-m%C2%B2
tanger,Aharrarine,250000.0,56.0,2.0,1.0,https://www.mubawab.ma/fr/pa/7834978/appartement-%C3%A0-vendre-%C3%A0-aharrarine-2-chambres-agr%C3%A9ables
tanger,Tanger City Center,6958000.0,189.0,4.0,3.0,https://www.mubawab.ma/fr/pa/7596452/superbe-appartement-%C3%A0-vendre-%C3%A0-view-tower-surface-totale-189
tanger,Castilla,1295000.0,155.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7360922/appartement-de-155m%C2%B2-%C3%A0-r%C3%A9sidence-assalam-tanger
tanger,Tanger City Center,1980000.0,81.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7596448/bel-appartement-%C3%A0-vendre-%C3%A0-view-tower-superficie-81-m%C2%B2
tanger,,,,,,https://immoexpo.avito.ma/ar/reservez-ticket/?utm_campaign=IMMO_EXPO_2024&utm_source=Mubawab&utm_medium=Display&utm_content=FR_native_ad&utm_term=none
tanger,Castilla,1513250.0,162.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7360917/appartement-de-162-m%C2%B2-en-vente-complexe-assalam
tanger,,,,,,https://www.mubawab.ma/fr/p/3861/tanja-balia-pool-residences
tanger,Mozart,3815000.0,300.0,3.0,2.0,https://www.mubawab.ma/fr/a/7942455/vente-appartement-300m%C2%B2place-mozart-tanger
tanger,Tanger,2550000.0,214.0,3.0,2.0,https://www.mubawab.ma/fr/a/7439235/vente-appartement-214-m%C2%B2-avenue-moulay-youssef-tanger
tanger,El Majd,580000.0,81.0,3.0,1.0,https://www.mubawab.ma/fr/a/7689680/projet-moyen-standing-%C3%A0-la-vente-avenue-qods-tanger
tanger,Aouama Gharbia,620000.0,96.0,2.0,1.0,https://www.mubawab.ma/fr/a/7931339/appartement-avec-terrasse-%C3%A0-vendre-tanger
tanger,Centre,2700000.0,152.0,3.0,2.0,https://www.mubawab.ma/fr/a/7938323/appartement-vide-%C3%A0-vendre-%E2%80%93-la-marche-verte
tanger,Médina,1100000.0,91.0,3.0,1.0,https://www.mubawab.ma/fr/a/7918691/superbe-appartement-au-complexe-aida-village
tanger,Administratif,2150000.0,116.0,3.0,2.0,https://www.mubawab.ma/fr/a/7881555/appart-3-chambres-en-vente-au-quartier-administra
tanger,Castilla,1200000.0,120.0,3.0,2.0,https://www.mubawab.ma/fr/a/7891308/appartement-%C3%A0-vendre-tanger-castilla
tanger,Mozart,2000000.0,142.0,3.0,2.0,https://www.mubawab.ma/fr/a/7901529/tr%C3%A8s-belle-appartement-%C3%A0-vendre-nejma
tanger,Malabata,2700000.0,120.0,3.0,2.0,https://www.mubawab.ma/fr/a/7902437/appartement-3-chambres-vue-sur-mer-en-vente
tanger,Malabata,1850000.0,101.0,2.0,2.0,https://www.mubawab.ma/fr/a/7920886/appartement-vue-sur-mer
rabat,Hay El Menzah,1500000.0,100.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7659749/appartement-%C3%A0-vendre-%C3%A0-yacoub-mansour-surface-de-100-m%C2%B2
rabat,Hay El Menzah,1570000.0,97.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7659745/vend-appartement-%C3%A0-yacoub-al-mansour-2-belles-chambres
rabat,Hay El Menzah,1300000.0,90.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7659732/appartement-%C3%A0-l-achat-%C3%A0-yacoub-al-mansour-2-belles-chambres
rabat,Hay El Menzah,1570000.0,97.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7659751/appartement-de-2-chambres-%C3%A0-vendre-%C3%A0-yacoub-mansour-rabat
rabat,Souissi,4800000.0,225.0,2.0,2.0,https://www.mubawab.ma/fr/a/7930247/vente-d%E2%80%99un-superbe-appartement-sur-souissi-rabat
rabat,,,,,,https://immoexpo.avito.ma/ar/reservez-ticket/?utm_campaign=IMMO_EXPO_2024&utm_source=Mubawab&utm_medium=Display&utm_content=FR_native_ad&utm_term=none
rabat,Hay El Menzah,1500000.0,100.0,2.0,2.0,https://www.mubawab.ma/fr/pa/7659750/super-appartement-en-vente-%C3%A0-yacoub-al-mansour-de-100-m%C2%B2
rabat,Hay El Menzah,2200000.0,112.0,3.0,2.0,https://www.mubawab.ma/fr/pa/7659737/vente-d-un-bel-appartement-%C3%A0-yacoub-al-mansour-3-chambres-agr%C3%A9ables
rabat,,,,,,https://www.mubawab.ma/fr/p/3915/r%C3%A9sidence-aday-mehdia
rabat,Hay Nahda,1150000.0,85.0,2.0,2.0,https://www.mubawab.ma/fr/a/7939571/appartement-neuf-%C3%A0-vendre-%C3%A0-hay-nahda
rabat,Hay Nahda,1080000.0,70.0,2.0,2.0,https://www.mubawab.ma/fr/a/7942841/appartement-neuf-%C3%A0-vendre-%C3%A0-hay-nahda
rabat,Agdal,1800000.0,80.0,2.0,2.0,https://www.mubawab.ma/fr/a/7903907/appartement-%C3%A0-vendre-%C3%A0-l-agdal-rabat
rabat,Riyad,3000000.0,144.0,3.0,3.0,https://www.mubawab.ma/fr/a/7917828/appartement-%C3%A0-vendre-prestigia-hay-riad
rabat,Souissi,5500000.0,290.0,3.0,3.0,https://www.mubawab.ma/fr/a/7455060/appartement-standing-a-vendre-a-l-orangeraie-souissi
rabat,Souissi,6200000.0,260.0,4.0,4.0,https://www.mubawab.ma/fr/a/7884932/appartement-standing-a-vendre-a-l-orangeraie-souis
rabat,Souissi,13000000.0,2400.0,4.0,3.0,https://www.mubawab.ma/fr/a/7941437/belle-villa-%C3%A0-vendre-au-souissi
rabat,Riyad,2400000.0,96.0,2.0,2.0,https://www.mubawab.ma/fr/a/7915807/bel-appartement-%C3%A0-vendre-%C3%A0-riyad-2-chambres-agr%C3%A9ables-terrasse-et-ascenseur
rabat,Agdal,3200000.0,183.0,3.0,3.0,https://www.mubawab.ma/fr/a/7891002/appartement-%C3%A0-vendre-au-bas-agdal
rabat,L'Ocean,1250000.0,112.0,3.0,2.0,https://www.mubawab.ma/fr/a/7924180/spacieux-appartement-%C3%A0-vendre-sur-rabat
rabat,Riyad,2800000.0,182.0,3.0,3.0,https://www.mubawab.ma/fr/a/7930049/appartement-%C3%A0-vendre-avec-vue-d%C3%A9gag%C3%A9e
rabat,Aviation - Mabella,1900000.0,127.0,3.0,2.0,https://www.mubawab.ma/fr/a/7924104/appartement-de-luxe-%C3%A0-vendre-sur-mabella
rabat,Souissi,6500000.0,269.0,4.0,4.0,https://www.mubawab.ma/fr/a/7937106/magnifique-appartement-4-chambres-rabat-souissi
rabat,Aviation - Mabella,2150000.0,146.0,3.0,2.0,https://www.mubawab.ma/fr/a/7838412/spacieux-appartement-dans-belle-r%C3%A9sidence-ferm%C3%A9e
rabat,Riyad,3880000.0,210.0,4.0,3.0,https://www.mubawab.ma/fr/a/7688128/magnifique-appartement-duplex-%C3%A0-hay-riad
